,name,number,address,lat,lng
233,고형기소아청소년과의원, 031-706-1350, 경기도 성남시 분당구 장미로 139 (야탑동  매화마을 공무원아파트상가)  201호 ,127.1357911,37.414552
234,곡선연세가정의원, 031-233-2240, 경기도 수원시 권선구 권광로27번길 62 (권선동 삼천리아파트상가)  2층 ,127.0239267,37.2524184
236,공선희소아청소년과의원, 032-346-2100, 경기도 부천시 부일로 753 (역곡동 로하스타워)  302호 ,126.8132788,37.4866801
237,과천예일의원, 02-507-7582, 경기도 과천시 별양상가1로 30 (별양동 골든타워 404호~405호,126.9933232,37.42829
240,곽이비인후과의원, 02-2619-1181, 경기도 광명시 광명로 829 (광명동 백제빌딩)  2층 ,126.8512891,37.4734372
242,관악연세의원, 031-474-8275, 경기도 안양시 만안구 안양로 496 (석수동 석수2동주민센터)  1층 ,126.9093552,37.413883
243,광교내과의원, 031-216-7321, 경기도 수원시 영통구 센트럴타운로 15 (이의동 아이플렉스)  301,127.0572871,37.2881647
244,광교미소모아내과의원, 031-212-1475, 경기도 용인시 수지구 광교중앙로 301 (상현동 드림타워)  403호 ,127.0686407,37.2970124
245,광교연세소아청소년과의원, 031-217-2323, 경기도 용인시 수지구 광교마을로 54 (상현동 에스비타운)  301,127.0705933,37.2981497
246,광교이안소아청소년과의원, 031-213-7373, 경기도 수원시 영통구 센트럴타운로 106 308 309호 (이의동 센트럴프라자),0,0
247,광명성애병원, 02-2680-7114, 경기도 광명시 디지털로 36 (철산동)  (철산동 광명성애병원) ,126.8713323,37.4736622
250,교하성모내과의원, 031-947-0119, 경기도 파주시 미래로 620 (와동동 해솔프라자)  401,126.7510888,37.7324335
251,구구소아청소년과의원, 031-847-5844, 경기도 양주시 회천남로 88 (옥정동 M타워)  304호 ,127.0928032,37.818538
252,구리백내과의원, 031-557-6311, 경기도 구리시 검배로 42 (수택동 구리백병원)  2층 201호 ,127.1435408,37.5975911
253,구리정형외과의원, 031-553-9119, 경기도 구리시 이문안로 68 (수택동 동진프라자)  2층 ,127.1387038,37.592144
255,구앤배소아청소년과의원, 031-232-2338, 경기도 화성시 병점2로 30 (병점동 명신프라자)  2층 207호 ,127.0403077,37.2061205
258,국민건강보험공단일산병원, 031-900-0114, 경기도 고양시 일산동구 일산로 100 (백석동백석1동 1241외1필지 4층)  ,126.7929571,37.6455537
259,군문메디컬의원, 031-691-2119, 경기도 평택시 원평로25번길 61-1 (군문동 주공플라자)  3층 ,127.0830114,36.9861927
261,굿라이프연세의원, 031-294-2100, 경기도 수원시 권선구 일월천로16번길 39 (구운동 LD코오롱상가)  104호 ,126.9755328,37.2850031
264,굿모닝소아청소년과의원, 031-231-1477, 경기도 화성시 경기대로 985 (병점동 홈플러스)  1층 ,127.0367574,37.2037241
265,굿모닝소아청소년과의원, 031-791-9938, 경기도 하남시 덕풍서로 70 (덕풍동 이마트)  3층 ,127.2053473,37.5527606
266,굿모닝소아청소년과의원, 031-973-6002, 경기도 고양시 덕양구 충장로 134 (행신동 아이프라자)  208,126.8349757,37.6244025
269,굿모닝이비인후과의원, 031-847-7822, 경기도 의정부시 추동로 9 (신곡동 휴먼시티)  303호 ,127.0569125,37.7429846
270,굿모닝이비인후과의원, 031-957-7585, 경기도 파주시 청석로 256 (동패동 교하일번가)  403호 ,126.7176866,37.724621
271,굿모닝힐의원, 031-948-1975, 경기도 파주시 한울로 67 (동패동 아름터프라자)  301호 ,126.739151,37.7108345
272,굿키즈소아청소년과의원, 031-322-5597, 경기도 화성시 효행로 1051 (진안동 메인프라자)  409호 ,127.0419621,37.214623
274,권선연세내과의원, 031-222-6224, 경기도 수원시 권선구 권광로 68 (권선동 교연빌딩)  4층 ,127.0290642,37.2539941
275,권소아청소년과의원, 031-204-3131, 경기도 수원시 영통구 덕영대로1555번길 46 (영통동 롯데크리닉상가)  203호 ,127.0616016,37.2482544
277,권소아청소년과의원, 031-947-3462, 경기도 파주시 송화로 11 (아동동 팜스프링단지상가)  307호 ,126.7771625,37.7719171
280,그레이스병원, 031-901-4000, 경기도 고양시 일산동구 중앙로 1073 (2~4층)  (백석동 (지하2층,126.7851261,37.6447568
281,그레이스소아청소년과의원, 031-375-1271, 경기도 화성시 동탄순환대로 689 (영천동 삼성메디컬프라자)  303호 ,127.1107149,37.2062511
282,그린소아청소년과의원, 031-796-0214, 경기도 하남시 신장로 151 (덕풍동 대동피렌체)  206,127.2016472,37.5395061
286,금강소아청소년과의원, 031-638-0118, 경기도 이천시 이섭대천로 1272 (창전동 금강의원) ,127.4473589,37.2839369
290,기린웰소아청소년과의원, 031-679-0140, 경기도 용인시 기흥구 동백죽전대로 444 (중동 쥬네브썬월드빌딩)  503호 ,127.1515924,37.2779916
291,기분조은이비인후과의원, 031-486-4652, 경기도 안산시 단원구 선부광장1로 56 (선부동 일성미즈마트)  308호 ,126.8107175,37.336608
293,기흥성모의원, 031-286-7555, 경기도 용인시 기흥구 공세로 91 (공세동 남일빌딩)  2층 ,127.1086231,37.2327097
295,길내과의원, 031-844-4667, 경기도 의정부시 평화로 660 (가능동 동진빌딩)  3층 ,127.0448185,37.7508788
297,김가정의학과의원, 032-323-5525, 경기도 부천시 장말로 102 (상동 반달마을아파트)  207호 ,126.752433,37.4934828
298,김경범소아청소년과의원, 031-491-5275, 경기도 시흥시 도일로135번길 4 (거모동 빅타운)  302호 ,126.7846241,37.3425823
300,김경욱내과의원, 031-595-8575, 경기도 남양주시 평내로29번길 41 (평내동 메인플라자)  202호 ,127.2349756,37.6454042
302,김곤의원, 031-557-2824, 경기도 구리시 건원대로 56 (인창동 삼보아파트상가)  202호 ,127.1407155,37.6070574
305,김규엽소아청소년과의원, 031-425-7688, 경기도 의왕시 내손로 76 (내손동 보우상가)  2층 2호 ,126.9794527,37.3868263
306,김규영서울소아과의원, 031-381-1188, 경기도 안양시 동안구 귀인로 212 (평촌동 번영빌딩)  3층 ,126.9623937,37.3858236
307,김기범내과의원, 031-948-1551, 경기도 파주시 가온로 27 (목동동 월드메르디앙1차아파트 상가동)  201호 ,126.7429978,37.7270405
308,김기숙의원, 032-351-7585, 경기도 부천시 소사로 191 (소사본동 소사메디컬)  3층 ,126.7953005,37.475358
309,김나연소아과의원, 031-852-4211, 경기도 의정부시 부용로213번길 14 (용현동 성지빌딩)  201호 ,127.0806518,37.7500403
310,김내과의원, 031-203-7551, 경기도 수원시 영통구 봉영로 1767 (영통동 한솔프라자)  111호 ,127.0816074,37.2667522
311,김내과의원, 031-322-8275, 경기도 용인시 처인구 금령로71번길 16 (김량장동 대흥빌딩)  204호 ,127.2039807,37.2366049
312,김대일소아청소년과의원, 031-762-4501, 경기도 광주시 초월읍 경충대로 912   3층 307308,127.3127616,37.3640132
313,김덕하소아청소년과의원, 031-613-6275, 경기도 화성시 동탄지성로 134 (능동 한솔프라자)  402호 ,127.0609803,37.209571
317,김민희소아청소년과의원, 031-215-5052, 경기도 수원시 영통구 효원로 363 (매탄동 두산위브하늘채B상가)  310호 ,127.041401,37.2622858
320,김상현소아청소년과의원, 031-372-1760, 경기도 오산시 운암로 113 (오산동 중앙프라자)  203호 ,127.0779656,37.1563805
321,김상후이비인후과의원, 031-485-8575, 경기도 안산시 상록구 예술광장1로 16 (월피동 칠성프라자)  404~405호 ,126.8443305,37.3290492
323,김성진내과의원, 031-347-4800, 경기도 군포시 고산로 693 (산본동 하나로빌딩)  3층 301호 ,126.9350299,37.3719892
324,김소아청소년과의원, 031-701-8600, 경기도 성남시 분당구 동판교로 92 (백현동 백현마을 가상가동)  2층 202호 ,127.1179125,37.3897806
327,김앤리소아청소년과의원, 032-214-0077, 경기도 부천시 소향로 51 (상동 메디워즈)  ,126.75356,37.503472
328,김앤박이비인후과의원, 031-205-5633, 경기도 수원시 영통구 봉영로 1569 (영통동 뉴월드프라자)  304호 ,127.0710183,37.2520797
330,김앤오소아청소년과의원, 031-988-6383, 경기도 김포시 김포한강1로 227 (운양동 광장프라자)  307호 ,126.6825794,37.6541506
331,김앤정소아청소년과의원, 031-948-0275, 경기도 파주시 청석로 268 (동패동 미소시티)  402,126.7176509,37.7258062
334,김영수내과의원, 031-718-1497, 경기도 성남시 분당구 백현로 206 (정자동 한솔근린상가)  101~103호 ,127.1188314,37.3682595
335,김영환소아과의원, 031-398-5225, 경기도 군포시 광정로 25-16 (금정동 퇴계종합상가)  207,126.9317618,37.3558382
339,김원섭내과의원, 031-922-9922, 경기도 고양시 일산서구 산현로 15 (탄현동 무광프라자)  304호 ,126.763247,37.6896008
340,김은실한재희소아과의원, 031-979-2237, 경기도 고양시 덕양구 충장로152번길 47 (행신동 햇빛마을20단지상가) ,126.8381216,37.6246408
342,김장욱이비인후과의원, 031-447-7577, 경기도 안양시 만안구 병목안로 83 (안양동 성원아파트상가)  2층 ,126.913356,37.3947769
343,김정오소아과의원, 031-453-3369, 경기도 안양시 동안구 경수대로 466 (호계동 화일빌딩)  203호 ,126.9595555,37.3646631
344,김정은소아청소년과의원, 031-362-6236, 경기도 시흥시 수인로 3378 (신천동 반석프라자)  7층 ,126.7837717,37.4413516
347,김종규이비인후과의원, 031-872-8771, 경기도 의정부시 평화로 375 (호원동 회룡프라자)  401호 ,127.0478573,37.7252733
348,김종완소아청소년과의원, 031-792-6527, 경기도 하남시 신장로 156 (덕풍동 하남프라자)  303호 ,127.2019474,37.5399146
349,김종찬소아과의원, 032-661-9348, 경기도 부천시 중동로 48 (송내동 대우프라자)  502호 ,126.7642186,37.4844106
350,김종화푸른소아과의원, 031-266-3010, 경기도 용인시 수지구 문정로 46 (풍덕천동 한길타운)  3층 ,127.0946993,37.3244686
351,김진영내과의원, 031-263-9875, 경기도 용인시 수지구 신봉2로 3 (신봉동 홍천말프라자)  301호 ,127.077385,37.3233112
353,김찬호내과가정의학과의원, 032-342-0453, 경기도 부천시 역곡로 24 (역곡동 덕산빌딩)  401,126.811105,37.4874076
355,김태빈내과의원, 031-975-8402, 경기도 고양시 일산동구 중산로 245 (중산동  대성상가302호)  ,126.7803663,37.6938741
356,김태숙소아청소년과의원, 031-458-9982, 경기도 안양시 동안구 경수대로 536 (호계동 정암빌딩)  303호 ,126.9583118,37.3706915
357,김태형내과의원, 031-845-7533, 경기도 의정부시 추동로 15 (신곡동 대명프라자)  201호 ,127.0577988,37.7432494
361,김형주내과의원, 031-861-7780, 경기도 양주시 회정로 134 (덕정동.두리테크 4층 403호))  (덕정동 ,127.0683677,37.8371866
362,김호수소아과의원, 031-711-5493, 경기도 성남시 분당구 돌마로356번길 3 (수내동 그랜드빌딩)  309호 ,127.1233338,37.3697287
364,김희연가정의학과의원, 031-285-5548, 경기도 용인시 기흥구 용구대로 2398 (마북동 연원마을벽산아파트 상가동304호) ,127.1072655,37.3003045
366,꾸러기소아청소년과의원, 031-316-9955, 경기도 시흥시 승지로60번길 25 (능곡동 송죽센타프라자)  401~2호 ,126.8122407,37.3679702
368,꾸러기소아청소년과의원, 031-482-6900, 경기도 안산시 단원구 선부광장1로 82 (선부동 서림프라자) ,126.812663,37.335601
369,꾸러기소아청소년과의원, 031-896-2228, 경기도 용인시 수지구 만현로 88 (상현동 상현종합상가)  201-1호 ,127.0851746,37.3087346
371,꿈마을연세가정의학과의원, 032-654-5454, 경기도 부천시 옥산로 65 (중동 꿈마을제상가)  2층 202호 ,126.7805647,37.4989683
372,나너셋소아과의원, 031-982-8893, 경기도 김포시 전원로 40 (장기동 전원마을 상가동)  207호 ,126.684163,37.6468847
375,나룰소아청소년과의원, 031-795-1175, 경기도 하남시 덕풍동로 111-33 (덕풍동 푸르지오시티오피스텔)  204호205호 ,127.2084165,37.5525882
379,나우리가정의학과의원, 031-707-5975, 경기도 성남시 분당구 돌마로476번길 41 (서현동 분당빌딩)  2층 ,127.1361476,37.3745166
381,남성지소아과의원, 02-2685-1204, 경기도 광명시 광명로 841 (광명동 동진프라자)  3층 4호 ,126.8516879,37.4743377
383,남양박내과의원, 031-356-0533, 경기도 화성시 남양성지로 139-1 (남양동 국제포인트프라자)  303호 ,126.8183619,37.2090062
387,남정우산부인과의원, 031-559-1004, 경기도 남양주시 늘을2로 26 (호평동 호평씨네마타워)  504호 ,127.2441196,37.655093
388,남형근소아청소년과의원, 031-734-5582, 경기도 성남시 수정구 공원로 322 (신흥동 신동아파라디움)  184,127.152081,37.4433206
389,내동서울가정의학과의원, 032-679-7081, 경기도 부천시 삼작로 205-6 (내동 2층 일부)  2층 ,0,0
390,내마음내과의원, 031-480-6870, 경기도 안산시 단원구 예술대학로 17 (고잔동 중앙노블레스)  504호,126.8364896,37.3186419
391,네이브키즈연세소아청소년과의원, 031-622-1777, 경기도 성남시 분당구 야탑로81번길 10 (야탑동 분당아미고타워)  3층 309-1호,127.1282079,37.4106072
392,노블진내과의원, 031-719-2579, 경기도 성남시 분당구 돌마로 87 (금곡동 골드프라자)  305호 ,127.1117304,37.3503919
394,노순태내과의원, 02-2619-7055, 경기도 광명시 광명로 841 (광명동 동진프라자)  4층 403호 ,126.8516879,37.4743377
395,노아소아청소년과의원, 031-853-2698, 경기도 의정부시 체육로 306-14 (녹양동 성해프라자)  ,127.0414312,37.7604889
399,누가소아청소년과의원, 031-227-3083, 경기도 수원시 장안구 화산로125번길 5 (천천동 천천 푸르지오)  3층 301,126.9804126,37.2943054
400,누가소아청소년과의원, 031-498-3375, 경기도 시흥시 함송로 21 (정왕동 굿모닝프라자) 304호 ,126.7307048,37.3637903
402,누가의원, 031-431-7776, 경기도 시흥시 함송로 21 (정왕동 굿모닝프라자)  301호 ,126.7307048,37.3637903
404,누가이비인후과의원, 031-274-7550, 경기도 용인시 기흥구 동백7로 73 (동백동 경안빌딩)  ,127.1596222,37.2820285
405,누리봄소아청소년과의원, 031-305-0077, 경기도 수원시 영통구 효원로 381 (매탄동 새롬프라자16차)  304호 ,127.0433118,37.2592917
410,느티나무의료복지사회적협동조합 느티나무의원, 031-555-8005, 경기도 구리시 건원대로 36 (인창동 화성골드프라자)  ,127.1405086,37.604428
412,늘연세365의원, 031-445-7582, 경기도 안양시 만안구 안양로 340 (안양동)  34층 ,126.91906,37.4019808
414,늘푸른가정의학과의원, 031-261-6655, 경기도 용인시 수지구 신봉2로 73 (신봉동 태천빌딩2)  201호,127.0731762,37.3279907
417,늘푸른소아과의원, 031-454-3729, 경기도 군포시 군포로 494 (당동 당동빌딩)  204호 ,126.9448358,37.350452
418,늘푸른연세미의원, 031-338-7255, 경기도 용인시 처인구 금령로 62 (김량장동 위너스프라자)  501호 ,127.2032658,37.2346557
419,늘푸른의원, 031-577-3826, 경기도 남양주시 와부읍 덕소로 270 (한강우성상가)  204205,127.2235738,37.5778582
421,늘푸른의원, 031-794-3443, 경기도 하남시 덕산로 33 (덕풍동 한솔리치빌아파트1단지상가)  201호202호206호 ,127.1978344,37.5325835
422,늘푸른이비인후과의원, 031-274-2577, 경기도 용인시 기흥구 구성3로28번길 30 (청덕동 구성프라자)  ,127.1521152,37.2961565
423,늘푸른이비인후과의원, 031-422-1841, 경기도 안양시 동안구 흥안대로456번길 82 (평촌동 밀레니엄프라자)  303~304호 ,126.9799672,37.3931657
424,늘해랑소아청소년과의원, 031-714-1772, 경기도 성남시 분당구 내정로17번길 2 (정자동 한솔프라자)  4011호 ,127.114471,37.3621427
427,다나소아청소년과의원, 031-593-8270, 경기도 남양주시 늘을2로 27 (호평동 이마트남양주점 5층)  ,127.2430989,37.6550106
428,다나소아청소년과의원, 031-855-1001, 경기도 의정부시 외미로 95 (호원동 하나프라자)  305,127.045909,37.7244783
431,다나이비인후과의원, 031-943-7077, 경기도 파주시 와석순환로 72 (야당동 홍원프라자)  402호 ,126.751298,37.7106342
432,다니엘소아청소년과의원, 031-791-7588, 경기도 하남시 미사강변대로 228 (망월동 미사메디프라자)  301호 ,127.1839902,37.5698862
435,다산의료소비자생활협동조합정석소아청소년과병원, 031-573-6678, 경기도 남양주시 진접읍 해밀예당1로 221 (지안빌딩)  67,127.2027125,37.720632
438,다솜소아청소년과의원, 02-6241-7588, 경기도 과천시 별양상가3로 11 (별양동 뉴코아)  8층 8호 ,126.9918638,37.4263015
439,다솜소아청소년과의원, 031-365-5722, 경기도 시흥시 배곧4로 99 (정왕동 로얄페스타)  404호 ,126.7342559,37.3740736
440,다솜연세내과소아청소년과의원, 031-912-3799, 경기도 고양시 일산서구 일현로 123 (탄현동 휴엔코아)  302~4호 ,126.7655422,37.6979788
442,다솜의원, 031-401-7815, 경기도 안산시 상록구 충장로 432 (성포동 홈플러스내2층) ,126.8500776,37.3172991
443,다솜이비인후과 의원, 031-795-7530, 경기도 하남시 미사강변대로 76 (풍산동 미사베스트프라자)  4층 401,127.1876656,37.5566478
444,다엘의원, 031-262-7579, 경기도 용인시 수지구 수지로 203 (신봉동 E 마트)  지하2층층 ,127.0832943,37.3197312
445,다정한내과의원, 031-274-8331, 경기도 용인시 기흥구 한보라1로 6 (보라동 제일프라자)  301호 ,127.109238,37.2542874
447,닥터장가정의학과의원, 031-464-8777, 경기도 안양시 만안구 충훈로 14 (박달동 한양수자인에듀파크)  206,126.9032976,37.4030367
450,달팽이이비인후과의원, 031-291-8087, 경기도 수원시 권선구 금곡로 100 (금곡동 칠보프라자)  303~304호 ,126.9412749,37.2738674
451,당수성모내과의원, 031-419-0377, 경기도 수원시 권선구 당진로 29-4 (당수동 기와프라자)  301,126.9401861,37.291589
452,대디맘소아청소년과의원, 031-984-0645, 경기도 김포시 김포한강2로 232 (장기동 한강노블레스)  303호 ,126.6607144,37.6456011
456,더건강한내과의원, 031-397-7582, 경기도 군포시 산본로323번길 26-18 (산본동 거성빌딩1차)  6층 602호 ,126.9309735,37.3591597
457,더나은내과의원, 031-938-5392, 경기도 고양시 덕양구 백양로 51 (화정동 네이버타운)  604호 ,126.8332853,37.63028
458,더네이처산부인과의원, 031-668-3579, 경기도 평택시 지산로 64 (지산동)  23,127.0620654,37.0797155
459,더웰병원, 031-8006-4543, 경기도 수원시 영통구 봉영로 1620 (영통동 대우월드마크영통 3,127.0754725,37.255323
461,더조은내과의원, 031-905-8575, 경기도 고양시 일산동구 숲속마을로 26 (풍동 풍동프라자 3층) ,126.8004469,37.6673251
463,더좋은소아청소년과의원, 031-897-7588, 경기도 용인시 기흥구 보정로 32 (보정동 지젤스포츠클럽)  ,127.1110392,37.3140491
468,도래울아이랑소아청소년과의원, 031-966-2220, 경기도 고양시 덕양구 도래울로 52 (도내동 센터프라자)  3층 301호 ,126.8694776,37.6303744
470,동국대학교일산불교병원, 031-961-7000, 경기도 고양시 일산동구 동국로 27 (식사동 동국대학교일산병원)  ,126.8064233,37.6763969
471,동문연세소아과의원, 031-812-3651, 경기도 고양시 덕양구 화정로 47 (화정동 동원텔)  3층 303호 ,126.8314292,37.635166
472,동백내과의원, 031-274-7111, 경기도 용인시 기흥구 동백5로 21-11 (중동 훼미리프라자 502호) ,127.152598,37.277232
473,동백미즈산부인과의원, 031-8006-2030, 경기도 용인시 기흥구 동백중앙로 283 (중동 골드프라자 A동 7층)  ,127.1533804,37.2779689
474,동백서울소아과의원, 031-275-5459, 경기도 용인시 기흥구 동백7로 73 (동백동 경안빌딩)  3층 301호 ,127.1596222,37.2820285
477,동서의원, 031-246-9661, 경기도 수원시 팔달구 중부대로39번길 6 (지동 2층)  ,127.021373,37.2755033
480,동원산부인과의원, 031-921-1515, 경기도 고양시 일산동구 일산로 439 (정발산동외 1필지.지1층 일부,126.778038,37.6728911
481,동천연세소아청소년과의원, 031-276-3188, 경기도 용인시 수지구 수풍로131번길 2 (동천동 에덴파크)  303호 ,127.093366,37.3356612
482,동천이안소아청소년과의원, 031-896-0777, 경기도 용인시 수지구 손곡로 100 (동천동훼미리프라자)  303호 ,127.0916402,37.3363735
483,동탄굿모닝소아청소년과의원, 031-372-0836, 경기도 화성시 동탄대로시범길 148-54 (청계동 헤븐리원)  3층 301호 ,127.1137164,37.2005425
484,동탄꾸러기병원, 031-374-0700, 경기도 화성시 동탄순환대로 702 (영천동 성산타워 5~7층)  A동 ,127.1109634,37.2073804
486,동탄미소소아청소년과의원, 031-375-9393, 경기도 화성시 동탄대로시범길 142 (청계동 센텀프라자)  403호 ,127.1133874,37.1999195
487,동탄삼성의원, 031-8077-2338, 경기도 화성시 동탄신리천로 278 (오산동)  303304호 ,127.1088524,37.1833723
489,동탄연세소아청소년과의원, 031-613-6080, 경기도 화성시 동탄중앙로 200 (반송동 메타폴리스)  B동 3층 312-1,127.0689482,37.2027776
491,동탄연세이비인후과의원, 031-8003-7582, 경기도 화성시 동탄지성로 141 (능동 아크리아빌딩)  403호 ,127.0599241,37.2094358
493,두리 이비인후과의원, 031-714-5050, 경기도 성남시 분당구 성남대로 170 (금곡동 한국프라자)  603호 ,127.1095042,37.3511883
494,두리소아과의원, 031-932-8222, 경기도 고양시 일산동구 강촌로 157 (마두동 서울코아 305호)  ,126.7909696,37.6536624
495,두리이비인후과의원, 031-215-5075, 경기도 용인시 기흥구 흥덕중앙로 59 (영덕동 용인흥덕노블레스흥덕노블레스)  ,127.0736864,37.2764824
496,두리이비인후과의원, 031-296-8222, 경기도 수원시 권선구 금곡로 106 (금곡동 우성메디피아)  호매실택지개발지구준주거2-3블럭304호 ,126.9421468,37.2739195
498,두리이비인후과의원, 031-378-2204, 경기도 오산시 경기대로 155 (원동 신한프라자A)  302,127.0731124,37.1386489
499,두리이비인후과의원, 031-397-7577, 경기도 군포시 산본천로 43-6 (산본동 한숲스포츠센터)  2층 ,126.9281797,37.3607373
500,두리이비인후과의원, 031-566-5075, 경기도 구리시 경춘로 249 (인창동 동원빌딩)  407,127.1427365,37.6021201
502,두리이비인후과의원, 031-946-2115, 경기도 파주시 미래로 371 (동패동현대프라자))  1001,126.7458695,37.7110565
503,두리이비인후과의원수원점, 031-247-2275, 경기도 수원시 장안구 만석로19번길 29 (천천동 부강프라자)  502,126.9831082,37.2966155
504,두윤가정의원, 032-214-4809, 경기도 부천시 신상로 54 (상동 목련마을)  2,126.7476495,37.4938932
508,드림성모이비인후과의원, 032-343-9724, 경기도 부천시 범안로 117 (범박동 현대리치모어)  412호 ,126.8096197,37.471211
509,드림소아청소년과의원, 031-215-5275, 경기도 수원시 팔달구 중부대로 245 (우만동용신빌딩3층)  ,127.0428534,37.2753894
511,드림소아청소년과의원, 031-401-9975, 경기도 안산시 단원구 원포공원1로 46 (초지동 이마트)  1층 ,126.8128549,37.3031651
512,드림수소아청소년과의원, 031-352-9595, 경기도 화성시 동탄반석로 120 (반송동 제일프라자)  506.507호 ,127.0716805,37.1996596
514,드림연합소아청소년과의원, 031-399-7588, 경기도 군포시 산본로323번길 15 (산본동 동산빌딩)  401,126.9322461,37.3586636
515,드림의원, 031-341-1033, 경기도 안양시 만안구 덕천로 117 (안양동 삼성프라자)  301호 ,126.9339254,37.3917059
517,드림키즈소아청소년과의원, 031-571-1365, 경기도 구리시 갈매중앙로 83 (갈매동 아름터프라자)  403~404호 ,127.1172502,37.6320617
518,드림키즈소아청소년과의원, 031-638-4090, 경기도 이천시 중리천로 76 (중리동 라온펠리스)  3층 ,127.4457492,37.278464
519,뜨는소아청소년과의원, 031-837-7530, 경기도 의정부시 의정로 44 (의정부동 석천빌딩)  3층 ,127.0353049,37.7366634
523,라이온소아청소년과의원, 031-987-7973, 경기도 김포시 태장로 808 (장기동 송호프라자)  4층 403호 ,126.6777941,37.6375548
525,라파이비인후과의원, 031-296-4433, 경기도 수원시 권선구 금호로 231 (구운동 해주빌딩)  3층 ,126.9752076,37.2756752
526,라파이비인후과의원, 031-386-0066, 경기도 안양시 동안구 달안로 61 (비산동 한양스포츠센타)  214호 ,126.9488835,37.3968457
527,라파이비인후과의원, 031-707-8184, 경기도 성남시 분당구 분당로263번길 35 (서현동 서현굿모닝프라자)  ,127.1397912,37.3717545
528,레인보우소아청소년과의원, 031-278-5667, 경기도 수원시 권선구 매곡로 88 (금곡동 민경빌딩)  2층 ,126.9557778,37.2716398
530,리다이비인후과의원, 02-381-2588, 경기도 고양시 덕양구 권율대로 885 (신원동 태웅PLAZA)  3층 305호 ,126.8890796,37.6632786
531,리더스의원, 031-996-7582, 경기도 김포시 중봉로 14 (감정동 홈플러스 김포점)  2층 ,126.6986108,37.6238473
532,리앤김소아청소년과의원, 031-366-1003, 경기도 화성시 향남읍 상신하길로298번길 7-21 (kt시네마)  1동 5층 511512호 ,126.9124754,37.1151722
533,리체가정의학과의원, 031-711-1884, 경기도 성남시 분당구 정자일로 121 (정자동 분당더샵스타파크상가동)  2층 G-18호 ,127.1051555,37.3613895
534,린사랑의원, 031-924-2900, 경기도 고양시 일산서구 대화1로 76 (대화동 연세프라자)  203호 ,126.7351381,37.6710744
540,마트소아청소년과의원, 031-211-7559, 경기도 용인시 기흥구 흥덕중앙로 60 (영덕동 이마트)  ,127.0733481,37.2757378
543,맑은내과의원, 032-672-8233, 경기도 부천시 도약로 177 (약대동 두산위브트레지움상가동)  103,126.769082,37.5106992
544,맑은샘이비인후과의원, 02-353-1475, 경기도 고양시 덕양구 동세로 88 (삼송동 오케이세솔프라자)  301호 ,126.883696,37.6502212
545,맑은샘이비인후과의원, 031-392-5300, 경기도 군포시 고산로 256 (당동 금강프라자)  204호 ,126.9443317,37.3465816
546,맑은샘이비인후과의원, 031-401-3175, 경기도 안산시 단원구 라성로 43 (원곡동 벽산블루밍아파트상가 402,126.8002772,37.3275358
547,맑은성모이비인후과의원, 031-468-8275, 경기도 안양시 동안구 관악대로 135 (비산동 삼성레미안상가)  306호 ,126.9395122,37.3996972
548,맑은성모이비인후과의원, 032-324-1615, 경기도 부천시 석천로183번길 35 (중동 영플러스3차)  301호 ,126.7611039,37.5039319
549,맑은숨이비인후과의원, 031-374-7075, 경기도 오산시 수청로 201 (금암동 센타프라자 )  302호 ,127.0445601,37.1763727
550,맑은연합이비인후과의원, 031-262-9575, 경기도 용인시 기흥구 죽전로 20 (보정동 죽전누리에뜰 209-1,127.1107808,37.3199559
554,맘앤차일드소아청소년과의원, 031-947-0085, 경기도 파주시 미래로602번길 3 (와동동 윤정프라자)  303호 ,126.7516861,37.7312574
555,맘편한산부인과의원, 031-475-3582, 경기도 안산시 단원구 원포공원2로 35 (초지동 메가쇼핑타운1)  4층 405호,126.8135614,37.3017382
556,매현가정의학과의원, 031-215-3100, 경기도 수원시 영통구 동탄원천로881번길 58 (매탄동 아이쌤프라자)  402호 ,127.0425275,37.2557424
559,메디모아의원, 031-294-1575, 경기도 수원시 권선구 수인로 291 (구운동 이마트)  3층 ,126.9695577,37.2826062
560,메디사랑의원, 031-704-9114, 경기도 성남시 분당구 장미로 198 (야탑동 아델파크빌)  1층 104호 104-1~3호 ,127.1429972,37.4124416
561,메디웰아주내과의원, 031-216-5114, 경기도 수원시 영통구 효원로 387 (매탄동 풍성프라자)  301호 ,127.0439516,37.2591988
562,메디웰준이비인후과의원, 031-216-7570, 경기도 수원시 영통구 효원로 387 (매탄동 풍성프라자)  302호 ,127.0439516,37.2591988
564,메디코아내과의원, 031-272-2207, 경기도 용인시 수지구 풍덕천로129번길 9 (풍덕천동 오성빌딩)  2층 ,127.0953227,37.3239297
565,메디파크소아청소년과의원, 031-603-3344, 경기도 성남시 분당구 돌마로 43 (금곡동 메디파크빌딩)  4층 ,127.1066719,37.3503593
566,메디플러스의원, 031-714-0334, 경기도 성남시 분당구 내정로 94 (정자동 한솔마을 주공7단지 근린상가)  206호 ,127.1159444,37.3680403
568,메디홈즈의원, 031-631-5191, 경기도 이천시 증신로291번길 133 (송정동 금정프라자)  102호 ,127.4333634,37.295077
571,메이퀸이지은산부인과의원, 031-401-7777, 경기도 안산시 단원구 선부광장1로 10 (선부동 동양빌딩)  302호,126.80722,37.3355278
