_id,link,img,category,title,price,rating,optionTitle,optionPrice,replyCount,replyResult
ObjectId("5b740a3a3495712a3ef3fb5f"),http://www.coupang.com/vp/products/5451713?itemId=27700496&vendorItemId=3178942916,http://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2016/07/18/16/6/8a8f5903-17b9-4afd-b205-eb35cefb2f65.jpg,오뚝이,캐스비 딸랑 오뚝이,11250,4,,,25,"["노란병아리 잘가지그놀아서 퍼런펭귄도구매 거진들어던져문젠데 오뚝서니까신기한가봐요 14갤인데원래집어던지그 소리나는거 들으려는지 매트안깐데로와서 시끄럽게놀아유 밑에칸집에너무 죄송ㅠㅜ 매트를확걷어버리던가 평수를줄여주든가.맨날 맨바닥서놀고 거기다던지고 울화통이!!!","오똑이두개구매했는데 이건 쫌 작아서그러나 훽밀쳐버리고 안보내요 눈에뵈는데 놔두고있슴다 자꾸 집어던져놔서 저는 피하기바쁜데 훈육을하기엔 어리고..알아듣는데못알아듣는척하는것같기두? 후..힘도쎕니다 물잔뜩든페트병오똑이처럼 안일어난다고 신경질신경질 그냥드리블을하고다닙니다  이건건전지끼는게아니고 안에 방울소리가나요","일단 소리가너무예뻐요 ! 아가가 가지고놀기에 사이즈도적당한거같구요 요새 울다가 오뚝이흔들어주면 멈추고 잘노네요","5개월아기인데 쏘서 너무 일찍태워서 후회했거든요 바닥에 앉아서 생활하면서 오뚝이랑 장난감 몇가지 알아보기 시작했머요  저랑 남편이 어릴적 가지고놀던 국민오뚝이는 아기가 손으로 잡고놀기엔 커서 이걸로 선택했어요 달걀껍질부분을 손으로 잡고 끌어서 놀기 더 편해보여요 혹시나 그부분에 다칠까봐 날카로운부분이 없는지 살폈는데 안전하네요  내구성 좋고 방울소리 무난하고 좋네요","사실 딸랑이소리가 생각보다 별로였는데 애기는 잘가지고노네요","새제품으로 포장도 깔끔히 왔는데 터 보니 색 묻어잇고 거뭇 거뭇 무언가 묻어있네요 검은 것은 닦으니 지워졌는데 파란색은 안지워 지네요 그래도 가볍고 딸랑 소리도 나고 아기가 좋아해요","매진임박이라서 얼른 샀어요~받아보고 처음엔 실망했어요!많이 더럽더라구요..검은 때가 묻어있기도 하고 닦아도 지워지지 않는 얼룩도 있구요.물티슈로 빡빡 닦았는데도 안 지워지네요ㅜㅜ그래도 상품 품질 자체는 만족해요~소리도 좋고 귀여워요","싼가격에 좋은물건 잘받았습니다항상소비자측에서 생각해주는듯해 신뢰가가요재구매할꺼예요","오뚝이 소리 좀 크리피해요 아기가 첨에 무서워했는데 지금은 던지면서 놀아요 ㅎㅎ","뜯어보니 중고였어요  큰애가 가지고 놀다가 망가졌어요  싼게비지떡","우리손주가 잘가지고노네요 이름은 만두로 지었어요","아기가 안갖고놀아요 돈버린듯","구여워요"]"
ObjectId("5b740a3a3495712a3ef3fb60"),http://www.coupang.com/vp/products/23986949?itemId=93345162&vendorItemId=3696541292,http://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2017/06/12/12/5/581fb25e-90f0-46a9-8525-93959d96017d.jpg,오뚝이,KB71 리틀히어로 개구리 오뚜기 (LH6105),12660,5,,,1,"[]"
ObjectId("5b740a3a3495712a3ef3fb61"),http://www.coupang.com/vp/products/2350846?itemId=10802060&vendorItemId=3016165737,http://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2016/03/18/16/3/ec3f8afa-e0c3-4679-bb19-9c9965c4ae55.jpg,오뚝이,하바 올리 오뚜기,11480,3,,,1,"[]"
ObjectId("5b740a3a3495712a3ef3fb62"),http://www.coupang.com/vp/products/19383904?itemId=77788027&vendorItemId=3131249978,http://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2017/04/20/14/7/510bc61c-26de-4161-8cef-099a6bfb55c8.jpg,오뚝이,헬로키티 오뚝이 장난감,14310,5,,,1,"[]"
ObjectId("5b740a3a3495712a3ef3fb63"),http://www.coupang.com/vp/products/22585252?itemId=87747020&vendorItemId=3149931049,http://thumbnail15.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2017/05/24/15/3/cec2cda3-a021-428c-b28b-75b9b0906236.jpg,오뚝이,오즈토이 동물 오뚝이,6330,4,,,20,"["어이 없네요 정말 늦은 퇴근후 박스 열어서 확인 해보니 테두리에 누리끼리한것들 묻어서 기분 안좋았지만 그냥 사용하려고 제품 다 개봉해서 보니 뒷면에 개인지 사람인지 이빨 자국 처럼 나있고 뭔가 드러운것들이 덕지 덕지 묻어 있고 닦아도 닦이지도 않습니다 항상 애용하는데 가격 싼 제품이라 막 파시나요? 누가 사용한거 같은 제품 인데 ... 확인 안하고 파시나요?? 어이가 없네요 확실한 조치 바랍니다","저렴한 값을 하는 오뚝이에요. 딸랑딸랑 소리만 나고요 잠깐 쓸 용도로는 적합해요 누구 주기도 좀 그러네요_ 고급스럽진 않아요 아이가 흥미를 갖긴 하네요","아이가오뚝이를 좋아해서구매햇어요 싼가격에구입해서좋네요","돈 조금더주고 다른거 사시길추천이요ㅜ  오뚝이한번흔들면 5-6회 왔다갔다하다 금방멈추고 얘가 병아리모양인데 병아리부리가 뽀족하게 나와있어서 애기가 들고놀다가 찍히더라구요... 몇천원 더주고 왔다리갔다리 오래되고(묵직한거사세요 이건좀가벼워서 별루) 오뚝이 겉모양이 매끈한걸로 구매하시길","가격도 저렴하고 크기도 적당하고 4개월 아기가 좋아하네요~움직일때마다 소리나는데 이소리도 듣기 좋으네요~배송도 빠르고 오래 갖고 놀것같아요~^^","오뚜기가 .. 왜케 힘아리가 없나요-_-; 둥이님들께서 잠깐 보다 마네요-_-;","힘아리가 없음 그래서 그런가 한두번만 와리가리해서 근가 아가들도 반응 없음 젠장","아기가 좋아해서 다행이네요 시키면서 걱정했는데 너무 좋아해요ㅎㅎ","애기가 너무 조아해요 이거 덕분인지모르겟지먼 배밀이 하네요 ㅎㅎ","괜찮네요..","저렴하고 귀여워요 애가 좋아하네요 ~~"]"
ObjectId("5b740a3a3495712a3ef3fb64"),http://www.coupang.com/vp/products/20036581?itemId=79635714&vendorItemId=3134828673,http://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2017/04/26/14/0/d7fc520c-aa79-42ac-a74b-db86a786c00d.jpg,오뚝이,KY I&D 에그 오뚜기 12p 세트,7720,4,,,3,"[]"
ObjectId("5b740a3a3495712a3ef3fb65"),http://www.coupang.com/vp/products/15473499?itemId=63572931&vendorItemId=3001171931,http://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2016/08/02/3001171931/deec4bbc-eb3b-49dd-8985-a85925e1a639.jpg,오뚝이,코코몽 멜로디 전자 오뚜기,14750,3.5,,,41,"["코코몽을 사고 한번 교환했어요. 첫 번째 받았을 때 안에 토끼가 빠져있고 음악이 안나오더라구요. 그리고 플라스틱 부분에 스크레치도 많이 나있었어요. 두 번째 왔을때도 엉망이긴 마찬가지였어요. 플라스틱 부분에 스크레치도 많았고 원래는 처음에 원숭이를 오래 눌러야지 노래가 나온다고 했는데 한번 가볍게 누르니 노래가 나오더라구요. 전에는 아예 작동이 안되서 교환했는데 이번에는 노래라도 나오니까 교환신청을 하지 않았어요. 누가 쓰다가 반품한걸 다져다 주신건지, 교환요청한걸 돌려서 가져다주신간지 알 수는 없지만, 그냥 음악이 나오니까 씁니다.","별 하나도 아까움. 좌우로 왔다갔다? 풉... 밑부분이 평평해서 한번 미니까 까딱 하고 서버림. 불빛도 별로라 아기가 전혀 관심 없음. 담날 바로 반품.","그냥 그래요ㅠ 움직이면서 음악소리가 나오면좋은데 코코몽 인형을 눌러야 음악이 나오고 인형도 뻣뻣하고 노래까지해서 아기가 누르기는 마니 힘든거 같네요 ㅠㅠ 너무 아이들에겐 비추인듯요","어린이날 선물로 주려고 구입 했어요  자고 일어나자 마자 관심 가지네요  근데 처음에는 노래소리가 무서운지 조금 울었어요  그러다가 조금 가지고 놀더니 좋아해요  코코몽 물고 빨고 잘 가지고 노네요","코구몽이 고무로 말랑말랑하게되어잇어서 다칠염려는없어서 좋네요. 오뚜기라 팍 치고 팍하고 다시 올라와서 애 얼굴에 맞을때 잇던데.. 딱딱하지 안아서 괜찮아요","별로 흔들리지도않고 약해요 오뚜기가아닌것같은ㅋ","처음엔 아무때나 음악이 나오더니,  며칠 지나고 나니, 음악이 제대로 누를때만 잘 나오네요..  아가도 잘 가지고 놀고요..  근데, 많이 흔들리진 않아요.  바닥이 둥그렇지않아요","노래 나오게 누르는게 너무 힘들어요 오뚜기 움직일때 소리 나왔으면 더 좋았을걸 .. 제대로 안읽어보고 결제한 내 잘못 ㅠ","너무무거워요. 아이가 가지고 놀기엔 벅찰듯 그리고 위험해 보여요. 떨어져서 발이라도 찌면. ㅡㅇㄱ ㅠㅠ 위험해보임","백일 지난 아이 선물로 줬는데 램프도 들어오니 아이가 좋아해요.","친구 아들 선물로! 잘 가지고 노네용!","아이가 너무좋아해요!!","짱귀여워요 좀 무거운거 빼면 만족!","코코몽 윗부분이 말랑해서 다칠염려 없어 좋아요","오르골이 아니라 좀 아쉽 ㅠ","잘 갖고노네용","잘가지고노네여","소리가 좀 크긴하지만 장난감으로 괜찮아용","빠른배송 감사합니다~~"]"
ObjectId("5b740a3a3495712a3ef3fb66"),http://www.coupang.com/vp/products/5999149?itemId=26046989&vendorItemId=3039115354,http://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2016/07/25/9/1/35af80eb-f6c5-443c-9e46-5da8fc6253ce.jpg,오뚝이,인이상사 피아노 오뚝이 중형,28900,4,,,25,"["소리가 너무 예뻐서 좋아요. 그리고 뚜앙이 인형을 우리 아들이 너무 좋아하네요. 낚아채서는 입으로 가져서 질겅질겅... 메이드인 차이나... 괜찮겠죠?^^ 아들이 잘 가지고 놀아서 좋아요.","인형부분에 열쇠고리로되어있어 구강기인딸입속으로 자꾸가는바람에 가위로 짜르고인형이랑 놀으라구 줬어용ㅎㅎ근데오뚜기에 흥미가없나봐요ㅜ","소리가 맑고 예쁩니다. 아직 육아에 육자로 모르는 초보맘이라 그런지, 이 제품이 무슨 이유로 3만원가량 하는지는 이해는 못하겠지만요 -","피아노 소리가 너무 예뻐서 아기도 좋아할거라 생각했는데 아직은 어려서 그런지 관심이 없어요 ㅋㅋ 그래도 저는 맘에 드네요-^^","아이가 별로 안좋아해요ㅜㅜ 딱딱하고 소리는 예쁘지만 성능대비 가격이비싼느낌","넘 귀여워요 소리도 아름답고 근데 저희 아가는 관심이 없어요ㅜ","아기가 정말 좋아합니다~ 소리가 너무너무 예뻐요!","아기가엄청좋아해요ㅎ 소리가맑고좋아요ㅎㅎ","소리도깨끗하고...아기가 좋앙새요","좋아요~","소리가 좋네요","좋네요 ㅎ"]"
ObjectId("5b740a3a3495712a3ef3fb67"),http://www.coupang.com/vp/products/63375191?itemId=215867466&vendorItemId=3094015235,http://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2017/02/09/12/9/fde76c98-08bd-4c03-abd1-29a39f1c6c56.JPG,오뚝이,아이존 까꿍뽀로로오뚝이 아기오뚜기 까꿍오뚝이 까꿍오뚜기 오뚜기놀이 감각 오뚝이,27900,5,,,1,"[]"
ObjectId("5b740a3a3495712a3ef3fb68"),http://www.coupang.com/vp/products/441486?itemId=1212733&vendorItemId=3001171932,http://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2016/05/02/3001171932/1b71b3ec-853a-4b40-90d1-87434011ded3.jpg,오뚝이,코코몽 전자 오뚝이,11380,3.5,,,60,"["아 상품평보고살걸~~~ㅜㅜ 오뚜기가아닙니다.다시사야될듯 이걸오뚜기라고팔다니 참나 오뚝이가먼지모르시나?","오뚜긴데 자꾸 서 거나 옆으로 기우네요 노래는 잘 나오는데 잘 서있는 오뚜기예요 다른거 다시 사야할듯","좋아요~! 근데 음악 소리가 많이 커요. 음량 줄이는게 없어서 아쉬울 뿐... ㅜㅜ","오뚝이가 잘 안서요~ ㅡㅡ;;; 아기잘때 잘못 건드리면 소리나와요 멜로디 제품이면 적어도 off 버튼은 있어야 하는거 아닌가요?","오뚝이라고 쓰지마세요 넘어트려도 일어나야 오뚝이아닌가요? ㅡㅡ 좀 황당했네요 바닥이 아애 세우게 바닥밑이 평평하게되있는데 이게 오뚝이일까요? 모양에 낚였네요 반품신청해서 오늘보낼겁니다 기사님 이따 오신다네요","오뚝기 맞는건지... 좋다는 평을 보고 사려던거 안사고 사봤는데 옆으로 기울더니 안일어나요. 그리고 멜로디 나오는 것도 한번 누르고 코코몽을 한번 빼주고 눌러야지 나오고 ㅡㅡ 아...이거 반품되나요?","소리 잘 나고 일단 아기가 잘 가지고 놀아요.. 단점은 오뚝이 답지 못하게 옆으로 기울어져요.","움직이면 계속 노래가 나오는줄 알았는데 .. 한곡 끝나면 다시 눌려줘야하는 번거러움이 있네요 ㅜㅜ;; 생각하지 못한 변수 ~~ 참고하세요 ~ 모양이나 제품은 좋아요 제가 찾던건 움직일때 마다 소리나는 제품이라 다른 제품으로 다시 구매하려고 합니다.","터울있는 둘째라서 고민하닥 샀어요~ 밑에 아로미가 불빛나는것보다 안나는걸 선택했네요 잘선택한것 같습니다^^ 멜로디도 잘되구요~하자없는 상품 잘받았네요배송좋구요 배송상태 맘에 듭니다^^ 마니파세요~","택배받은날 더러워서 물을 손에 묻혀 닦았는데 사이로 물이들어갔는지 멜로디가 밤새 나오더니 코코몽이 사망했네요 물들어가면안된다고해서 약간 신경썼는데 . 그냥 물수건으로 닦을걸 그랬네요","4갤아기 기아가면서 앞에두고 놀아주려고 삿는데... 오뚝이가 옆으로누르면 멈춰잇고 오뚝이는 다시 서야오뚝이 아닌가요.. 딩햇네요 이름우로 ㅠ 그냥배송받고 방치해둔상태네여 쩝","아기가 거들떠도 안보다가 5개월되니깐 뾱뾱소리를 아주 좋아해요 노래소리가 좀 커서 밤에 사용하기엔 좀 그래요 아기 손톱 발톱 깎아줄때 이게 최고예요","6개월 애기가 젤 좋아하는 장난감이예요 코코몽 코 입 귀 다 빨고 삑삑 소리내면 완전 좋아해여","사용설명서가 좀 부실한듯~ 노래나오는데가 어딘지 한참찾았네요.가격대비 만족해요","상품이 불량이었는데 바로 접수해주고 다음날 바로 교환해주셨어요 정말 마음에 들어욯ㅎ","모양은이쁘나 오뚝이가 빠딱빠딱 안일어나고 소리가좀약하다는점이아쉽","생각보다 음악소리가 커요. 그래도 아기가 흥미 있어해서 다행이에요^^","아기가 엎드리기 시작하면서부터 잘 가지고 놓아요 조금 무겁습니다","아이가 잘가지고놀아요 코코몽듀 좋아해서 매우만족합니닿ㅎㅎㅎ","음 아기가 안봐요 그리고 자꾸 코코몽이 기울어져요ㅜㅜ"]"
ObjectId("5b740a3a3495712a3ef3fb69"),http://www.coupang.com/vp/products/682366?itemId=2460777&vendorItemId=3002620896,http://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2016/05/02/3002620896/e3a71d57-5f5d-4d48-95b2-73e173b7c61f.jpg,오뚝이,헬로키티 오뚝이,21850,4,,,73,"["처음주문한건 건전지를넣어도 작동하지않아 교환신청하고 맞교환으로 받았어요.. 이건 건전지를 넣으니 작동은하는데.. 사진처럼 밑부분은 어디 바닥에 문지른거처럼 갈려있고 앞에 플라스틱부분은 깨져있네요.. 일시품절이라 교환못하고 그냥쓸려고하는데 썩 기분이좋지는않네요.. 물건을 상하차하실때 던지시나? 싶기도하고 그러네요.. 아기물건인데 하자없는상품판매 부탁드려요","와이프가 선택구매해서 사용중입니다.. 지금은 딸이 6개월인데,, 이제 막 기어다닐때라 많은 책들과 집안의 여러 장난감들로 인해 외면당하긴 했지만 아직까지도 잘 놀구 있습니다... 물론 놀기보단 먹기에 집중하고 있지만,, ㅋㅋㅋ","아기가 관심도 잘갖고 불빛도 반짝거리니 더좋아해요 원래 장난감같은거 쳐다보지도않고 봉지갖고놀고 그랬는데 헬로키티 오뚝이는 잘갖고 노네요~ 멜로디도 다양하게나오고 소리조절도되어서 더더욱좋은것같아요~ 이쁘게 잘쓸게요","누가 썼던것 같은 느낌 아래부분이 기스나고 가지고 놀았던것 같아요 그것빼곤 괜찮아요 참 글구 건전지 따로 샀어야 했네요;;;","제품 방금 받았는데 포장은 잘 되어 왔는데 밑부분에 기스가 엄청 많아요!! 꼭 누가 사용하던 제품 보낸거 같네요!!!","이거쓰다가애기가던져서키티부분이빠졋는데어디서고쳐야하나요?애기가잘가지고놀아서고쳐주고싶은데..","이게깨져서 왔어요 교환하고싶은뎅 ㅡㅡ 어찌하져","다른분들 말처럼 몇번쓴것 마냥 찍힘이 좀 있긴한데 쓸만해용","4개월 우리아이가 넘 잘 가지고 놀아요!!~~가지고 놀면서 멜로디가 나오니 신기해하구요!!~~ 제가 키티좋아해서 샀는데 우리아기가 좋아하니 기분 좋네요!!~~^^","상품평에 밑에부분 기스많다고 해서 도착하자마자 바닥부터 확인했는데 기스도 없이 깨끗하고 조명도 깨진부분없이 왔어요 드라이버 얇은게 없어서 건전지는 못넣고있어서 불량인지 아닌지는 아직 모르겠어요ㅜㅜ 건전지 넣고 다시 업뎃할께요","예쁜데 기스가 정말 많아요.. 누가 바닥에 사방군데 긁은거 같아요 그리고 건전지 넣을때 얇은 드라이버있어야 겠어요 드라이버가 안들어가서 아직 건전지를 못넣었음..","긁힌 듯한 부분이 여러군데 있어서 교환 받았는데도 마찬가지인걸 보니 원래 마감이 허술한 것 같아요. 소리도 잘 나고 불도 반짝 거리고 좋긴 합니다만 허술한 마감이 아쉽네요.","움직이면 멜로디가 나오고 불빛도 깜빡깜빡해요. 요즘 뒤집기되집기 한창인 5갤아가인데 관심가지고 엄청 좋아해요. 어떻게 소리나는지 자꾸 보여주니 자기가 어떻게든 굴러가서 건드립니다ㅎ 근데 불빛은 좀 쎈거같아요 딱 아가 눈높이라서요 전 일부러 불빛을 살짝 옆으로 돌려놓네요~~ 이거랑 촉감책 놓구 아가 눕혀놓으면 이거만졌다 저거만졌다 혼자 잘 놀아요ㅎ 가격도 좋고 잘 산거같아요~~","포장된 장난감에 기스가 많아요. 땅에 긁으거같은기스예요. 나사도 잘 안풀려서 아직도 건전지 못넣고있어요. 이런걸 팔면 안되죠. ㅡㅡ","이제5개월 접어드는 아기 뒤집기이후 종일 뒤집고 찡찡거려 안아주면 방긋. 하.쉬고싶어서 좀 엎드려 갖고놀꺼같은거 사주려다보니 있길래 주문했어요. 일단 소리나고 번쩍번쩍하니 괸심을 가져요 근데 손을 내밀어도 제대로못갖고놀아 또찡찡 이런. 배밀이하고 자기혼자 그무거운몸을 좀움직이면 잘갖고 놀것 같아요. 제.발.","나사푸르고 건전지넣고 나사조이려는데 안되서 신랑이해주는데 헛돌고 집에 다른 나사도 없어서 그냥 테이프붙여서 쓰고있네요... 오뚝이가 흔들리면 노래가 멋데로 바껴요 노래도 더 많았음 좋았을걸 애기가 몇번 신기해하다가 이젠 쳐다도안봐요ㅜㅜㅜㅜㅜ","키티를 내가 좋아라 하긴 하지만 모양은 오뚝이 인데 굉장히 묵직하게 움직이네요 밀면 밑부분이 걸리는듯한 느낌이랄까 노래가 나온다고 하니 약 넣어서 다시 해봐야겠어요 디자인면에선 예쁜데..아기가 흥미를 가질까 싶어요","뽀로로랑 키티랑 고민하다 아무래도 여자아기라 키티로했는데 옳은 선택이었내요^^","애기가 관심갖고 좋아해요 건드리면 노래 바뀌니까 신기한지 툭툭 건드리고 잘 노네용","조카어린이날선물로 샀는데...배송도 빠르고 좋네요.. 조카가 좋아해요"]"
ObjectId("5b740a3a3495712a3ef3fb6a"),http://www.coupang.com/vp/products/50453651?itemId=177872619&vendorItemId=3425097537,http://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2017/11/29/15/1/04ffdd98-0f0b-460e-a784-25e635250782.jpg,오뚝이,매직캐슬 베이비 오뚝이,20700,4,,,1,"[]"
ObjectId("5b740a3a3495712a3ef3fb6b"),http://www.coupang.com/vp/products/30233879?itemId=115184756&vendorItemId=3230203438,http://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2017/08/08/10/2/16e0d055-f9ed-4894-b7cb-500fe6f82fef.jpg,오뚝이,인이상사 피아노 왕 오뚝이,13650,4.5,,,48,"["아이가 가지고 놀기 좋다고 해서 구매했어요~ 음악나오는 뽀로로 오뚝이랑 고민 많이 했는데 ... 뽀로로는 뽀로로 모양에 애기가 다칠까바...ㅠㅠ 걱정되기도 하고... 병아리 모양이 더 귀엽고 정감가서 구매하게 되었어요~ 크기도 왕 오뚝이로 ㅋ 이것보다 더 작은 오뚝이가 있던걸로 아는데 왕오뜍이 사이즈가 딱 맞는거 같아요 ㅋ 색상은 랜덤발송인데 노란병아리가 오길 기대했는데 하얀게 와서 좀 슬프네요... ㅠㅠ 그래도 정붙이려고 합니당... 실제로도 애기가 잘 가지고 놀아요~ 입으로도 가져가공ㅋ 발밑에 두면 발로 뻥뻥 차고 ㅋ 흔들거릴때 소리도 맑고 좋아요 ㅋ 그래도 딱딱한 제품이라서 아이혼자 두면 위험할수도잇으니 조심해야겟어용 ㅎ.ㅎ","옛날 생각나고 귀여워요 다른 뽀로로나 헬로키티 오뚜기는 인형 자체가 PVC 재질이라 환경호르몬 때문에 아에 걱정없는 이 오뚜기로 구입했네요 눈하고 리본은 셀프로 붙여야 해요ㅋㅋㅋ 아 그리고 원통형이 아니고 이음새에 틈이 있어서 물로 씻지 못하는 점이 아쉬워요","하 저 어렸을때 (30년전...) 가지고놀던 그오뚜기가 지금도 그대로 팔리고 있다니.......! 멜로디소리나는 예쁜 오뚝이 사려고했는데 가장기본적인게 제일좋다헤서 이걸로 샀어요 처음받고 흔들어보는데 소리가 잘못나는줄... 가장 튼튼하고 기본에충실한거 다 좋은데 30년동안 한결같은 디자인은 ... 너무 발전이나변화가 없는거 아닌가요? 제가 제조회사의 숨은공을 너무 모르고 하는말일까 죄송스럽긴하나 좀더 세련되고귀엽게 바뀌어도 좋을거같아요 볼수록 촌스러운거같아서 괜히샀나싶어요ㅠ 흔들어야 뭔소리나는정도라 흥미유발이 생각보다 잘안되는거같아서요 7-8개월차엔 눈길한번 안주다가 9개월좀넘어서니까 한번씩 쳐보네요...","아기가 잘 가지고 놉니다 저도 잘 가지고 놀아요 어릴때 생각 납니다 옛날 오뚝이 같아요 ㅎㅎ","제가 어릴 때 가지고 놀던 거라 추억하며 샀는데 우리 딸도 잘 가지고 놀아서 좋네요 소리도 예쁘고 좋습니다","ㅎ 소리가 너무이뻐서 주문했더니 아주 오래됬나봐요ㅎㅎ 제가 어릴때 사용했던거라며 저희엄마도 좋아하시네요ㅎㅎ","택배분이 주소랑 다른곳에 두시고 사진을....ㅠ 우리집아닌곳에..ㅠ 어딘지 알아서 아가엎고 가져왔지만.... 한번더 주소를 확인하시고 오셔야해요..ㅠ 상품은..귀여워요~^^","다른 오뚝이도 많지만 제가 쓰던 어릴적 추억이 있어 반가운 맘으로 구매했어요. 하지만... 이제 엄마의 맘으로 제품을 받아보니 피아노 소리는 너무 예쁘지만 아기 입에 닿아도 되는 소재인지 모르겠고 눈과 리본 스티커도 넘 부실한거 같아요. 추억은 아름답지만 제품개발에 신경쓰셨으면 합니다.","4갤된 아기인데 움직이는걸 좋아해서 사줬는데 한참을 혼자 갖고놀고 애기가 너무 좋아해요 어릴때 제가 갖고놀던 오뚝이랑 같아서 추억장난감이네요 ㅎ","소리도 은은하고 추억돋고 좋아요 하지만 배밀이를 마스터해서 막 돌아다니는 우리딸 관심이 없네요 ㅜㅠ 뒤집기를 갓 마스터한 아가에게 추천합니다","넘넘 맘에 들어요ㅎㅎ어릴적 제가갖고놀던건데 그대로네요~^^ 소리도 넘 이뻐요~^^","원하는 하얀오뚝이가와서 좋아요ㅎㅎㅎ소리도맑고좋네요 아기가좋아해요ㅎ","생각보다 크기가 적당하고 한번씻어서 써요ㅋㅋ 아무래도 아기입에 들어갈수있으닝ㅋㅋ 어릴때 오뚝이여서 추억이 새록새록ㅋㅋ","7개월아가인데 처음봣을때만 잘갖고놀더니 그다음부터는 관심이 별루 없네요 ㅠ 소리도 절에가면 나는소리같은?","6개월 아기...왕오뚝이 끌어안고 놀아요. 흔들고 놀게 하고 싶었던 의도와는 다르지만 좋아하네요.ㅋㅋ","클래식한게 역시좋네요 불빛번쩍이고 노래나오는것도 사용해봤지만 이게 더 오래가고 좋은것같아요","160일 아기가 관심있어해요 소리도 은은하고 어렸을때 그 오뚝이에요 ㅎㅎ","추억의 오뚝이 : ) 아기도 좋아하네요^^ 소리가 너무 예쁩니다~","랜덤이라 걱정했는데 노란 병아리 와서 너무 기분 좋아요ㅎㅎ","옛 추억으로ㅋㅋ 엄마가쓰던물건을 물려주는 기분이에요."]"
ObjectId("5b740a3a3495712a3ef3fb6c"),http://www.coupang.com/vp/products/22654294?itemId=88055875&vendorItemId=3137767804,http://thumbnail12.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2017/04/30/1/5/75f15c14-9440-4b38-8c02-35d117874531.JPG,오뚝이,아이존 뽀로로오뚝이/아기오뚜기 오똑이 유아오뚜기 신생아오뚝이 아기오뚝이 집중력향상 아기완구 자극놀이 감각발달 아기장난,23900,4.5,,,2,"[]"
ObjectId("5b740a3a3495712a3ef3fb6d"),http://www.coupang.com/vp/products/41193401?itemId=150321009&vendorItemId=3606853480,http://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2017/10/02/4/7/416404ed-29f1-4d6d-b782-b9335d88691b.jpg,오뚝이,출산용품 완구 장난감 아이존 뽀로로 까꿍오뚝이 (14697)아동용품 아동장난감 유아용품,28840,4,,,1,"[]"
ObjectId("5b740a3a3495712a3ef3fb6e"),http://www.coupang.com/vp/products/12121970?itemId=51790696&vendorItemId=3107134800,http://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2016/12/29/17/5/d3876571-028d-408c-9b52-0cb5dfcc9d76.jpg,오뚝이,리틀히어로 개구리오뚜기 (LH6105),13500,4.5,,,2,"[]"
ObjectId("5b740a3a3495712a3ef3fb6f"),http://www.coupang.com/vp/products/27252480?itemId=105007820&vendorItemId=3044434303,http://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2016/10/04/12/0/5083adab-e9bb-4f0d-a762-e7e5d5b7a87d.jpg,오뚝이,보보앤베베 푸딩오뚝이 오뚝이,19900,3,,,5,"[]"
ObjectId("5b740a3a3495712a3ef3fb70"),http://www.coupang.com/vp/products/30233875?itemId=115184749&vendorItemId=3230203437,http://thumbnail11.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2017/08/08/10/4/ca6e696e-6b69-4ba3-9da5-693a08de1b6a.jpg,오뚝이,뚜앙 피아노 오뚝이,19000,4,,,1,"[]"
ObjectId("5b740a3a3495712a3ef3fb71"),http://www.coupang.com/vp/products/22823769?itemId=88613516&vendorItemId=3201472042,http://thumbnail14.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2017/05/29/10/5/d6a7c7b2-0d0b-41ce-a43d-69c5c7915175.jpg,오뚝이,로보카폴리 폴리 오뚝이,11000,3,,,2,"[]"
ObjectId("5b740a3a3495712a3ef3fb72"),http://www.coupang.com/vp/products/28790771?itemId=110505403&vendorItemId=3215681899,http://thumbnail13.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2017/07/26/17/6/5e67916f-c438-4984-803b-624d5b9eaa0c.jpg,오뚝이,쥬크박스 6000뽀로로 미니오뚝이[디자인랜덤발송] 오뚝이,4200,5,,,1,"[]"
